Profile_Id,Profile_Name,Profile_Link,Designation
227,Tricia Banks,https://pureportal.coventry.ac.uk/en/persons/tricia-banks/publications/,Lecturer in Learning Disabilities Nursing
228,Adriana Da Costa Barbosa,https://pureportal.coventry.ac.uk/en/persons/adriana-da-costa-barbosa/publications/,False
229,Dalia Barghouthy,https://pureportal.coventry.ac.uk/en/persons/dalia-barghouthy/publications/,Project Supervisor
230,Victoria Barker,https://pureportal.coventry.ac.uk/en/persons/victoria-barker-2/publications/,False
231,Rashid Barket,https://pureportal.coventry.ac.uk/en/persons/rashid-barket/publications/,False
232,Jacoba Magdelena Barnard,https://pureportal.coventry.ac.uk/en/persons/jacoba-magdelena-barnard/publications/,False
233,Jennifer Barnes,https://pureportal.coventry.ac.uk/en/persons/jennifer-barnes/publications/,Project Supervisor
234,Kate Barnett-Richards,https://pureportal.coventry.ac.uk/en/persons/kate-barnett-richards-2/publications/,Lecturer in Trans National Business
235,Stephen Barrell,https://pureportal.coventry.ac.uk/en/persons/stephen-barrell/publications/,Academic Writing Tutor
236,Hazel Barrett,https://pureportal.coventry.ac.uk/en/persons/hazel-barrett/publications/,Professor in Development Geography
237,Nicole Basaraba,https://pureportal.coventry.ac.uk/en/persons/nicole-basaraba/publications/,Lecturer in Media and Communications
238,Bahar Baser Ozturk,https://pureportal.coventry.ac.uk/en/persons/bahar-baser-ozturk/publications/,False
239,Mahdi Bashiri,https://pureportal.coventry.ac.uk/en/persons/mahdi-bashiri/publications/,Associate Professor (Research)
240,Muhammad Lahandi Baskoro,https://pureportal.coventry.ac.uk/en/persons/muhammad-lahandi-baskoro/publications/,False
241,Tom Bason,https://pureportal.coventry.ac.uk/en/persons/tom-bason/publications/,Assistant Professor (Research)
242,Leah Bassel,https://pureportal.coventry.ac.uk/en/persons/leah-bassel/publications/,Professor of Politics and International Studies
243,Matt Bassett,https://pureportal.coventry.ac.uk/en/persons/matt-bassett/publications/,Assistant Professor Academic
244,Enobong Bassey,https://pureportal.coventry.ac.uk/en/persons/enobong-bassey/publications/,Assistant Professor Academic
245,Christophe Bastien,https://pureportal.coventry.ac.uk/en/persons/christophe-bastien/publications/,Associate Professor Academic
246,Richard Bateman,https://pureportal.coventry.ac.uk/en/persons/richard-bateman/publications/,Project Supervisor
247,Ian Bates,https://pureportal.coventry.ac.uk/en/persons/ian-bates/publications/,Development Officer MHD
248,Kevin Baughan,https://pureportal.coventry.ac.uk/en/persons/kevin-baughan/publications/,VCO Governor
249,Ema Baukaite,https://pureportal.coventry.ac.uk/en/persons/ema-baukaite/publications/,Research Assistant
250,Jhonny Ismael Bautista Quispe,https://pureportal.coventry.ac.uk/en/persons/jhonny-ismael-bautista-quispe/publications/,False
251,Imogen Bayfield,https://pureportal.coventry.ac.uk/en/persons/imogen-bayfield/publications/,Research Assistant
252,Balki Begumhan Bayhan,https://pureportal.coventry.ac.uk/en/persons/balki-begumhan-bayhan/publications/,False
253,Amr Bayoumy,https://pureportal.coventry.ac.uk/en/persons/amr-bayoumy/publications/,Lecturer in Life Sciences
254,Marcus Beale,https://pureportal.coventry.ac.uk/en/persons/marcus-beale/publications/,FBL Tutor
255,David Beauchamp,https://pureportal.coventry.ac.uk/en/persons/david-beauchamp/publications/,False
256,Jamie Beddow,https://pureportal.coventry.ac.uk/en/persons/jamie-beddow/publications/,Lecturer in Biomedical Sciences
257,Megan Louise Bedford,https://pureportal.coventry.ac.uk/en/persons/megan-louise-bedford/publications/,False
258,Bismark Bediako,https://pureportal.coventry.ac.uk/en/persons/bismark-bediako/publications/,Lecturer in Finance
259,Ty Beetseh,https://pureportal.coventry.ac.uk/en/persons/ty-beetseh/publications/,Project Supervisor
260,Jason Begley,https://pureportal.coventry.ac.uk/en/persons/jason-begley/publications/,Associate Professor Research
261,David Bek,https://pureportal.coventry.ac.uk/en/persons/david-bek/publications/,Associate Professor Research
262,Jaliyyah Bello,https://pureportal.coventry.ac.uk/en/persons/jaliyyah-bello/publications/,Assistant Professor Academic
263,Macarena Beltran,https://pureportal.coventry.ac.uk/en/persons/macarena-beltran/publications/,Research Assistant - Social Innovation Management of Bioplastics - SIMBIO
264,Omar Benabdel Jalil,https://pureportal.coventry.ac.uk/en/persons/omar-benabdel-jalil/publications/,False
265,Elizabeth Benjamin,https://pureportal.coventry.ac.uk/en/persons/elizabeth-benjamin/publications/,Assistant Professor (Research)
266,Stephen Benjamin,https://pureportal.coventry.ac.uk/en/persons/stephen-benjamin/publications/,Honorary Emeritus Professor
267,James Bennett,https://pureportal.coventry.ac.uk/en/persons/james-bennett/publications/,Associate Professor Research
268,Kamal Bentahar,https://pureportal.coventry.ac.uk/en/persons/kamal-bentahar/publications/,Assistant Professor (Academic)
269,Nigel Berkeley,https://pureportal.coventry.ac.uk/en/persons/nigel-berkeley/publications/,False
270,Darren Berkland,https://pureportal.coventry.ac.uk/en/persons/darren-berkland/publications/,Assistant Professor (Academic)
271,Claire Berlyn,https://pureportal.coventry.ac.uk/en/persons/claire-berlyn/publications/,Research Assistant
272,Eryn Berman-Roberts,https://pureportal.coventry.ac.uk/en/persons/eryn-berman-roberts/publications/,Assistant Professor Academic
273,Daniel Best,https://pureportal.coventry.ac.uk/en/persons/daniel-best/publications/,Academic Marking Assistant
274,Katerina Beta,https://pureportal.coventry.ac.uk/en/persons/katerina-beta/publications/,Assistant Lecturer
275,Noura Bettaieb,https://pureportal.coventry.ac.uk/en/persons/noura-bettaieb/publications/,Lecturer in Mechanical Engineering
276,Gary Betts,https://pureportal.coventry.ac.uk/en/persons/gary-betts/publications/,Head of School
277,Rachel Bevins,https://pureportal.coventry.ac.uk/en/persons/rachel-bevins/publications/,Lecturer in Sports Therapy
278,Gurdeep Bhachu,https://pureportal.coventry.ac.uk/en/persons/gurdeep-bhachu/publications/,Academic Marking Assistant
279,Deepali Bhagat,https://pureportal.coventry.ac.uk/en/persons/deepali-bhagat/publications/,Lecturer in Leadership and Management
280,Rohit Bhagat,https://pureportal.coventry.ac.uk/en/persons/rohit-bhagat/publications/,Centre Director
281,Satveer Bhella,https://pureportal.coventry.ac.uk/en/persons/satveer-bhella/publications/,Assistant Lecturer in Psychology
282,Mohammad Rashed Alam Bhuiyan,https://pureportal.coventry.ac.uk/en/persons/mohammad-rashed-alam-bhuiyan/publications/,False
283,Frank Bierbrauer,https://pureportal.coventry.ac.uk/en/persons/frank-bierbrauer/publications/,Assistant Lecturer in Mathematics
284,Jon Biggs,https://pureportal.coventry.ac.uk/en/persons/jon-biggs/publications/,Associate Head of School - Quality & Accreditation
285,Liliane Binego,https://pureportal.coventry.ac.uk/en/persons/liliane-binego/publications/,Research Assistant Stabilisation Agriculture
286,Elena Bini,https://pureportal.coventry.ac.uk/en/persons/elena-bini/publications/,False
287,Ijhar Rusli,https://pureportal.coventry.ac.uk/en/persons/ijhar-rusli/publications/,Research Fellow
288,Stewart Birrell,https://pureportal.coventry.ac.uk/en/persons/stewart-birrell/publications/,Research Centre Director
289,Natalie Louise Bisal,https://pureportal.coventry.ac.uk/en/persons/natalie-louise-bisal/publications/,False
290,Jess Bishop,https://pureportal.coventry.ac.uk/en/persons/jess-bishop/publications/,Curriculum Lead (Associate Professor - Academic)
291,Lucy Bishop,https://pureportal.coventry.ac.uk/en/persons/lucy-bishop/publications/,False
292,Daniel Bisig,https://pureportal.coventry.ac.uk/en/persons/daniel-bisig/publications/,False
293,Keith Bissett,https://pureportal.coventry.ac.uk/en/persons/keith-bissett/publications/,VCO Chair of Governors
294,Matthew Blackett,https://pureportal.coventry.ac.uk/en/persons/matthew-blackett/publications/,Curriculum Lead (Associate Professor - Academic)
295,Hector Blackman,https://pureportal.coventry.ac.uk/en/persons/hector-blackman-2/publications/,Lecturer
296,Kay Blackmore,https://pureportal.coventry.ac.uk/en/persons/kay-blackmore/publications/,Assistant Lecturer Nursing Associates
297,Hetty Blades,https://pureportal.coventry.ac.uk/en/persons/hetty-blades/publications/,Assistant Professor Research
298,Will Blewitt,https://pureportal.coventry.ac.uk/en/persons/will-blewitt/publications/,Associate Head of School - Marketing and Recruitment
299,Joe Blount,https://pureportal.coventry.ac.uk/en/persons/joe-blount/publications/,Assistant Lecturer in Psychology
300,James Blundell,https://pureportal.coventry.ac.uk/en/persons/james-blundell/publications/,Assistant Professor (Research)
301,Mike Blundell,https://pureportal.coventry.ac.uk/en/persons/mike-blundell/publications/,Associate Dean Enterprise
302,Joshua Bluteau,https://pureportal.coventry.ac.uk/en/persons/joshua-bluteau/publications/,Assistant Professor (Academic)
303,Patricia Bluteau,https://pureportal.coventry.ac.uk/en/persons/patricia-bluteau/publications/,Associate Head of School - Quality and Accreditation
304,Hong Bo,https://pureportal.coventry.ac.uk/en/persons/hong-bo/publications/,Lecturer in Leadership
305,Kwabena Appiah Boakye,https://pureportal.coventry.ac.uk/en/persons/kwabena-appiah-boakye/publications/,False
306,Kelly Bogue,https://pureportal.coventry.ac.uk/en/persons/kelly-bogue/publications/,Research Fellow
307,Anna Bogush,https://pureportal.coventry.ac.uk/en/persons/anna-bogush/publications/,Associate Professor in Water Quality Science
308,Shadi Bokaee,https://pureportal.coventry.ac.uk/en/persons/shadi-bokaee/publications/,Lecturer
309,Hannah Bold,https://pureportal.coventry.ac.uk/en/persons/hannah-bold/publications/,Clinical Visiting Tutor
310,Samuel Thomas Booth,https://pureportal.coventry.ac.uk/en/persons/samuel-thomas-booth/publications/,False
311,Faouzi Bouali,https://pureportal.coventry.ac.uk/en/persons/faouzi-bouali/publications/,Assistant Professor Research
312,Simon Bowie,https://pureportal.coventry.ac.uk/en/persons/simon-bowie/publications/,Open Source Software Developer - Technical CPC
313,Sherilyn Boyd,https://pureportal.coventry.ac.uk/en/persons/sherilyn-boyd/publications/,Clinical Visiting Tutor
314,Madeleine Bracey,https://pureportal.coventry.ac.uk/en/persons/madeleine-bracey/publications/,False
315,Malcolm Bradbrook,https://pureportal.coventry.ac.uk/en/persons/malcolm-bradbrook/publications/,Assistant Professor (Academic)
316,Rayenda Khresna Brahmana,https://pureportal.coventry.ac.uk/en/persons/rayenda-khresna-brahmana/publications/,Lecturer in Finance
317,Boyd Branch,https://pureportal.coventry.ac.uk/en/persons/boyd-branch/publications/,Assistant Professor (Academic)
318,Sumeet Brar,https://pureportal.coventry.ac.uk/en/persons/sumeet-brar/publications/,Academic Marking Assistant
319,Sarah Bravey,https://pureportal.coventry.ac.uk/en/persons/sarah-bravey/publications/,Assistant Professor (Academic)
320,Laura Catherine Breach,https://pureportal.coventry.ac.uk/en/persons/laura-catherine-breach/publications/,False
321,Josh Brem-Wilson,https://pureportal.coventry.ac.uk/en/persons/josh-brem-wilson/publications/,Assistant Professor Research
322,Ryan Brett,https://pureportal.coventry.ac.uk/en/persons/ryan-brett/publications/,False
323,Megan Bridger,https://pureportal.coventry.ac.uk/en/persons/megan-bridger/publications/,Assistant Lecturer in Dietetics
324,Hannah Bridgewater,https://pureportal.coventry.ac.uk/en/persons/hannah-bridgewater/publications/,Assistant Professor (Research)
325,Rita Ufuomanefe Bright Ononaye,https://pureportal.coventry.ac.uk/en/persons/rita-ufuomanefe-bright-ononaye/publications/,False
326,Sarah Brill,https://pureportal.coventry.ac.uk/en/persons/sarah-brill/publications/,False
327,Ian Brittain,https://pureportal.coventry.ac.uk/en/persons/ian-brittain/publications/,Associate Professor Research
328,Aurelie Broeckerhoff,https://pureportal.coventry.ac.uk/en/persons/aurelie-broeckerhoff/publications/,Research Fellow
329,Katie Brooker,https://pureportal.coventry.ac.uk/en/persons/katie-brooker/publications/,Lecturer in Forensic Psychology
330,Celine Brookes-Smith,https://pureportal.coventry.ac.uk/en/persons/celine-brookes-smith/publications/,False
331,Stephen Brooks,https://pureportal.coventry.ac.uk/en/persons/stephen-brooks/publications/,VCO Governer
332,Clemmie Broom,https://pureportal.coventry.ac.uk/en/persons/clemmie-broom/publications/,Academic Marking Assistant
333,David Broom,https://pureportal.coventry.ac.uk/en/persons/david-broom/publications/,Professor - Clinical Exercise Science
334,Kevin Broughton,https://pureportal.coventry.ac.uk/en/persons/kevin-broughton/publications/,Assistant Professor Research
335,Freddy Brown,https://pureportal.coventry.ac.uk/en/persons/freddy-brown/publications/,Lecturer in Sport and Exercise Nutrition
336,Geraldine Brown,https://pureportal.coventry.ac.uk/en/persons/geraldine-brown/publications/,Assistant Professor Research
337,Holly Naomi Brown,https://pureportal.coventry.ac.uk/en/persons/holly-naomi-brown/publications/,False
338,Jennifer Brown,https://pureportal.coventry.ac.uk/en/persons/jennifer-brown/publications/,False
339,Ray Brown,https://pureportal.coventry.ac.uk/en/persons/ray-brown/publications/,Project Supervisor
340,Sandra Brown,https://pureportal.coventry.ac.uk/en/persons/sandra-brown/publications/,Academic Marking Assistant
341,Iain Bruce,https://pureportal.coventry.ac.uk/en/persons/iain-bruce/publications/,Lecturer in Film and Media Production
342,James Brusey,https://pureportal.coventry.ac.uk/en/persons/james-brusey/publications/,"Centre Director, Professor of Computer Science"
343,Jeremy Bryans,https://pureportal.coventry.ac.uk/en/persons/jeremy-bryans/publications/,Assistant Professor Research
344,Kimberley Buchan,https://pureportal.coventry.ac.uk/en/persons/kimberley-buchan/publications/,False
345,Claire Buchanan,https://pureportal.coventry.ac.uk/en/persons/claire-buchanan/publications/,Lecturer in Journalism
346,Supinder Buchh,https://pureportal.coventry.ac.uk/en/persons/supinder-buchh/publications/,Assistant Lecturer in Leadership and Management in Health
347,Steve Buckley,https://pureportal.coventry.ac.uk/en/persons/steve-buckley/publications/,"Associate Head of School, Student Experience"
348,Kim Bul,https://pureportal.coventry.ac.uk/en/persons/kim-bul/publications/,Assistant Professor (Research)
349,Karen Bull,https://pureportal.coventry.ac.uk/en/persons/karen-bull/publications/,Associate Head of School - Student Experience
350,Lee Bunch,https://pureportal.coventry.ac.uk/en/persons/lee-bunch/publications/,False
351,Bernard Burke,https://pureportal.coventry.ac.uk/en/persons/bernie-burke/publications/,Associate Professor Research
352,Joan Burke,https://pureportal.coventry.ac.uk/en/persons/joan-burke/publications/,Assistant Professor Academic
353,Emma Burnett,https://pureportal.coventry.ac.uk/en/persons/emma-burnett/publications/,False
354,Robert Burns-Green,https://pureportal.coventry.ac.uk/en/persons/robert-burns-green/publications/,FBL Co-Deliverer on the DHEP
355,Jonathan Burrows,https://pureportal.coventry.ac.uk/en/persons/jonathan-burrows/publications/,Associate Professor Research
356,Mike Burrows,https://pureportal.coventry.ac.uk/en/persons/mike-burrows/publications/,Lecturer in Psychology
357,Mary Burton,https://pureportal.coventry.ac.uk/en/persons/mary-burton/publications/,Assistant Professor (Academic)
358,Michael Bush,https://pureportal.coventry.ac.uk/en/persons/michael-bush/publications/,False
359,Joel Busher,https://pureportal.coventry.ac.uk/en/persons/joel-busher/publications/,Professor of Political Sociology
360,Becky Butler,https://pureportal.coventry.ac.uk/en/persons/becky-butler/publications/,Head of School - Life Sciences
361,Tinashe Bvirindi,https://pureportal.coventry.ac.uk/en/persons/tinashe-bvirindi/publications/,Lecturer in Finance
362,Joe Bwembya,https://pureportal.coventry.ac.uk/en/persons/joe-bwembya-2/publications/,Lecturer in Diagnostic Radiography
363,Eko Nur Cahyo,https://pureportal.coventry.ac.uk/en/persons/eko-nur-cahyo/publications/,False
364,Rui Cai,https://pureportal.coventry.ac.uk/en/persons/rui-cai/publications/,Assistant Professor in Engineering Analysis
365,Emily Caiger-Smith,https://pureportal.coventry.ac.uk/en/persons/emily-caiger-smith/publications/,Academic Marking Assistant
366,Lorena Caires Moreira,https://pureportal.coventry.ac.uk/en/persons/lorena-caires-moreira-2/publications/,Research Fellow
367,Aimee Cairns,https://pureportal.coventry.ac.uk/en/persons/aimee-cairns/publications/,Assistant Lecturer in Human Resource Management/Organisation Behaviour
368,Lucy Cairns,https://pureportal.coventry.ac.uk/en/persons/lucy-cairns/publications/,Assistant Professor in Social Work
369,Emma Calcutt,https://pureportal.coventry.ac.uk/en/persons/emma-calcutt/publications/,Assistant Professor (Academic)
370,Joanne Callaghan,https://pureportal.coventry.ac.uk/en/persons/joanne-callaghan/publications/,Lecturer in TEFL and CELTA
371,Ellen Calteau,https://pureportal.coventry.ac.uk/en/persons/ellen-calteau/publications/,False
372,Carol Campion,https://pureportal.coventry.ac.uk/en/persons/carol-campion/publications/,"Academic Marking Assistant, Assistant Professor (Academic)"
373,Jane Canavan,https://pureportal.coventry.ac.uk/en/persons/jane-canavan/publications/,Project Supervisor
374,Sarah Capel,https://pureportal.coventry.ac.uk/en/persons/sarah-capel/publications/,False
375,Grace Cappy,https://pureportal.coventry.ac.uk/en/persons/grace-cappy/publications/,False
376,Kassim Caratella,https://pureportal.coventry.ac.uk/en/persons/kassim-caratella/publications/,False
377,Lara Carballo,https://pureportal.coventry.ac.uk/en/persons/lara-carballo/publications/,False
378,Rachael Carew,https://pureportal.coventry.ac.uk/en/persons/rachael-carew/publications/,Assistant Lecturer in Forensic Science
